,Parcel ID,Property address
461,429-20-030,"817 Buchser WY San Jose, CA 95125"
462,429-20-032,"833 Buchser WY San Jose, CA 95125"
463,429-20-034,"844 Buchser WY San Jose, CA 95125"
464,429-20-035,"832 Buchser WY San Jose, CA 95125"
465,429-20-036,"824 Buchser WY San Jose, CA 95125"
466,429-20-038,"808 Buchser WY San Jose, CA 95125"
467,429-20-041,"831 Jansen Av San Jose, CA 95125"
468,429-20-042,"839 Jansen Av San Jose, CA 95125"
469,429-20-049,"1409 Bird Av San Jose, CA 95125"
470,429-20-050,"1473 Bird Av San Jose, CA 95125"
471,429-20-059,"877 Buchser WY San Jose, CA 95125"
472,429-20-062,"876 Buchser WY San Jose, CA 95125"
473,429-20-065,"852 Buchser WY San Jose, CA 95125"
474,429-20-066,"853 Jansen Av San Jose, CA 95125"
475,429-20-067,"859 Jansen Av San Jose, CA 95125"
476,429-20-068,"867 Jansen Av San Jose, CA 95125"
477,429-21-001,"903 Jansen Av San Jose, CA 95125"
478,429-21-004,"921 Jansen Av San Jose, CA 95125"
479,429-21-011,"968 California Av San Jose, CA 95125"
480,429-21-012,"958 California Av San Jose, CA 95125"
481,429-21-013,"948 California Av San Jose, CA 95125"
482,429-21-016,"920 California Av San Jose, CA 95125"
483,429-21-027,"860 Jansen Av San Jose, CA 95125"
484,429-21-028,"854 Jansen Av San Jose, CA 95125"
485,429-21-029,"848 Jansen Av San Jose, CA 95125"
486,429-21-030,"842 Jansen Av San Jose, CA 95125"
487,429-21-031,"834 Jansen Av San Jose, CA 95125"
488,429-21-032,"828 Jansen Av San Jose, CA 95125"
489,429-21-033,"822 Jansen Av San Jose, CA 95125"
490,429-21-034,"1553 Bird Av San Jose, CA 95125"
491,429-21-035,"803 Nevada Av San Jose, CA 95125"
492,429-21-036,"811 Nevada Av San Jose, CA 95125"
493,429-21-037,"817 Nevada Av San Jose, CA 95125"
494,429-21-040,"837 Nevada Av San Jose, CA 95125"
495,429-21-041,"845 Nevada Av San Jose, CA 95125"
496,429-21-043,"857 Nevada Av San Jose, CA 95125"
497,429-21-047,"881 Nevada Av San Jose, CA 95125"
498,429-21-048,"887 Nevada Av San Jose, CA 95125"
499,429-21-049,"893 Nevada Av San Jose, CA 95125"
500,429-21-050,"899 Nevada Av San Jose, CA 95125"
501,429-21-057,"949 Nevada Av San Jose, CA 95125"
502,429-21-058,"955 Nevada Av San Jose, CA 95125"
503,429-21-059,"961 Nevada Av San Jose, CA 95125"
504,429-21-060,"967 Nevada Av San Jose, CA 95125"
505,429-21-061,"973 Nevada Av San Jose, CA 95125"
506,429-21-064,"960 Jansen Av San Jose, CA 95125"
507,429-21-065,"952 Jansen Av San Jose, CA 95125"
508,429-21-066,"942 Jansen Av San Jose, CA 95125"
509,429-21-067,"932 Jansen Av San Jose, CA 95125"
510,429-22-003,"958 Nevada Av San Jose, CA 95125"
511,429-22-005,"942 Nevada Av San Jose, CA 95125"
512,429-22-006,"934 Nevada Av San Jose, CA 95125"
513,429-22-007,"926 Nevada Av San Jose, CA 95125"
514,429-22-009,"910 Nevada Av San Jose, CA 95125"
515,429-22-010,"904 Nevada Av San Jose, CA 95125"
516,429-22-012,"892 Nevada Av San Jose, CA 95125"
517,429-22-017,"862 Nevada Av San Jose, CA 95125"
518,429-22-018,"856 Nevada Av San Jose, CA 95125"
519,429-22-019,"848 Nevada Av San Jose, CA 95125"
520,429-22-020,"840 Nevada Av San Jose, CA 95125"
521,429-22-021,"832 Nevada Av San Jose, CA 95125"
522,429-22-026,"810 Nevada Av San Jose, CA 95125"
523,429-22-029,"805 Willow Glen WY San Jose, CA 95125"
524,429-22-030,"817 Willow Glen WY San Jose, CA 95125"
525,429-22-031,"823 Willow Glen WY San Jose, CA 95125"
526,429-22-032,"829 Willow Glen WY San Jose, CA 95125"
527,429-22-033,"835 Willow Glen WY San Jose, CA 95125"
528,429-22-035,"847 Willow Glen WY San Jose, CA 95125"
529,429-22-036,"853 Willow Glen WY San Jose, CA 95125"
530,429-22-037,"859 Willow Glen WY San Jose, CA 95125"
531,429-22-039,"871 Willow Glen WY San Jose, CA 95125"
532,429-22-041,"883 Willow Glen WY San Jose, CA 95125"
533,429-22-043,"895 Willow Glen WY San Jose, CA 95125"
534,429-22-048,"925 Willow Glen WY San Jose, CA 95125"
535,429-22-050,"937 Willow Glen WY San Jose, CA 95125"
536,429-22-052,"949 Willow Glen WY San Jose, CA 95125"
537,429-22-053,"955 Willow Glen WY San Jose, CA 95125"
538,429-22-054,"965 Willow Glen WY San Jose, CA 95125"
539,429-23-003,"995 Willow Glen WY San Jose, CA 95125"
540,429-23-006,"1025 Willow Glen WY San Jose, CA 95125"
541,429-23-021,"1070 Nevada Av San Jose, CA 95125"
542,429-23-022,"1054 Nevada Av San Jose, CA 95125"
543,429-23-023,"1055 Nevada Av San Jose, CA 95125"
544,429-23-024,"1065 Nevada Av San Jose, CA 95125"
545,429-23-025,"1075 Nevada Av San Jose, CA 95125"
546,429-23-026,"1085 Nevada Av San Jose, CA 95125"
547,429-23-027,"1095 Nevada Av San Jose, CA 95125"
548,429-23-032,"1080 California Av San Jose, CA 95125"
549,429-23-033,"1070 California Av San Jose, CA 95125"
550,429-23-035,"1050 California Av San Jose, CA 95125"
551,429-23-040,"1002 California Av San Jose, CA 95125"
552,429-23-049,"1533 Hill Av San Jose, CA 95125"
553,429-23-052,"1557 Hill Av San Jose, CA 95125"
554,429-23-053,"1565 Hill Av San Jose, CA 95125"
555,429-23-055,"1581 Hill Av San Jose, CA 95125"
556,429-23-056,"1589 Hill Av San Jose, CA 95125"
557,429-23-062,"1582 Lincoln Av San Jose, CA 95125"
558,429-23-067,"1538 Lincoln Av San Jose, CA 95125"
559,429-23-068,"1098 California Av, unit 1 San Jose, CA 95125"
560,429-23-071,"1548 Lincoln Av San Jose, CA 95125"
561,429-23-072,"1598 Lincoln Av San Jose, CA 95125"
562,429-23-076,"1012 Nevada Pl San Jose, CA 95125"
563,429-23-077,"1008 Nevada Pl San Jose, CA 95125"
564,429-23-078,"1004 Nevada Pl San Jose, CA 95125"
565,429-23-080,"1007 Nevada Pl San Jose, CA 95125"
566,429-23-082,"1015 Nevada Pl San Jose, CA 95125"
567,429-23-083,"1025 Nevada Pl San Jose, CA 95125"
568,429-23-084,"1573 Settle Av San Jose, CA 95125"
569,429-23-090,"1030 Laura Ville Ln San Jose, CA 95125"
570,429-23-091,"1020 Laura Ville Ln San Jose, CA 95125"
571,429-23-092,"1010 Laura Ville Ln San Jose, CA 95125"
572,429-23-093,"1000 Laura Ville Ln San Jose, CA 95125"
573,429-24-004,"935 Louise Av San Jose, CA 95125"
574,429-24-005,"945 Louise Av San Jose, CA 95125"
575,429-24-006,"955 Louise Av San Jose, CA 95125"
576,429-24-009,"997 Louise Av San Jose, CA 95125"
577,429-24-011,"1005 Louise Av San Jose, CA 95125"
578,429-24-017,"1065 Louise Av San Jose, CA 95125"
579,429-24-019,"1085 Louise Av San Jose, CA 95125"
580,429-24-027,"1080 Willow Glen WY San Jose, CA 95125"
581,429-24-028,"1070 Willow Glen WY San Jose, CA 95125"
582,429-24-029,"1060 Willow Glen WY San Jose, CA 95125"
583,429-24-031,"1040 Willow Glen WY San Jose, CA 95125"
584,429-24-032,"1030 Willow Glen WY San Jose, CA 95125"
585,429-24-033,"1020 Willow Glen WY San Jose, CA 95125"
586,429-24-034,"1010 Willow Glen WY San Jose, CA 95125"
587,429-24-035,"1000 Willow Glen WY San Jose, CA 95125"
588,429-24-040,"962 Willow Glen WY San Jose, CA 95125"
589,429-24-042,"950 Willow Glen WY San Jose, CA 95125"
590,429-24-043,"944 Willow Glen WY San Jose, CA 95125"
591,429-24-044,"938 Willow Glen WY San Jose, CA 95125"
592,429-24-045,"932 Willow Glen WY San Jose, CA 95125"
593,429-24-049,"1627 Juanita Av San Jose, CA 95125"
594,429-25-003,"912 Willow Glen WY San Jose, CA 95125"
595,429-25-004,"906 Willow Glen WY San Jose, CA 95125"
596,429-25-006,"890 Willow Glen WY San Jose, CA 95125"
597,429-25-007,"884 Willow Glen WY San Jose, CA 95125"
598,429-25-009,"872 Willow Glen WY San Jose, CA 95125"
599,429-25-016,"824 Willow Glen WY San Jose, CA 95125"
600,429-25-018,"808 Willow Glen WY San Jose, CA 95125"
601,429-25-019,"1605 Bird Av San Jose, CA 95125"
602,429-25-020,"1611 Bird Av San Jose, CA 95125"
603,429-25-025,"1645 Parkside Av San Jose, CA 95125"
604,429-25-026,"1651 Parkside Av San Jose, CA 95125"
605,429-25-027,"1657 Parkside Av San Jose, CA 95125"
606,429-25-028,"1663 Parkside Av San Jose, CA 95125"
607,429-25-030,"1675 Parkside Av San Jose, CA 95125"
608,429-25-032,"1687 Parkside Av San Jose, CA 95125"
609,429-25-033,"1693 Parkside Av San Jose, CA 95125"
610,429-25-040,"1725 Parkside Av San Jose, CA 95125"
611,429-25-042,"1737 Parkside Av San Jose, CA 95125"
612,429-25-043,"1743 Parkside Av San Jose, CA 95125"
613,429-25-048,"923 Pine Av San Jose, CA 95125"
614,429-25-049,"1680 Juanita Av San Jose, CA 95125"
615,429-25-050,"1674 Juanita Av San Jose, CA 95125"
616,429-25-051,"1668 Juanita Av San Jose, CA 95125"
617,429-25-053,"1656 Juanita Av San Jose, CA 95125"
618,429-25-054,"1642 Juanita Av San Jose, CA 95125"
619,429-25-056,"1638 Juanita Av San Jose, CA 95125"
620,429-25-057,"1634 Juanita Av San Jose, CA 95125"
621,429-25-063,"917 Pine Av San Jose, CA 95125"
622,429-26-001,"1082 Ellis Av San Jose, CA 95125"
623,429-26-002,"1072 Ellis Av San Jose, CA 95125"
624,429-26-003,"1062 Ellis Av San Jose, CA 95125"
625,429-26-004,"1052 Ellis Av San Jose, CA 95125"
626,429-26-005,"1040 Ellis Av San Jose, CA 95125"
627,429-26-006,"1030 Ellis Av San Jose, CA 95125"
628,429-26-007,"1020 Ellis Av San Jose, CA 95125"
629,429-26-008,"1010 Ellis Av San Jose, CA 95125"
630,429-26-009,"1000 Ellis Av San Jose, CA 95125"
631,429-26-010,"990 Ellis Av San Jose, CA 95125"
632,429-26-012,"970 Ellis Av San Jose, CA 95125"
633,429-26-013,"962 Ellis Av San Jose, CA 95125"
634,429-26-019,"1653 Juanita Av San Jose, CA 95125"
635,429-26-020,"1663 Juanita Av San Jose, CA 95125"
636,429-26-023,"1673 Juanita Av San Jose, CA 95125"
637,429-26-024,"1679 Juanita Av San Jose, CA 95125"
638,429-26-025,"925 Pine Av San Jose, CA 95125"
639,429-26-032,"981 Pine Av San Jose, CA 95125"
640,429-26-038,"1041 Pine Av San Jose, CA 95125"
641,429-26-040,"1057 Pine Av San Jose, CA 95125"
642,429-26-042,"1067 Pine Av San Jose, CA 95125"
643,429-26-043,"1071 Pine Av San Jose, CA 95125"
644,429-26-044,"1087 Pine Av San Jose, CA 95125"
645,429-26-046,"1686 Lincoln Av San Jose, CA 95125"
646,429-26-047,"1678 Lincoln Av San Jose, CA 95125"
647,429-26-048,"1670 Lincoln Av San Jose, CA 95125"
648,429-26-049,"1660 Lincoln Av San Jose, CA 95125"
649,429-26-051,"1070 Louise Av San Jose, CA 95125"
650,429-26-053,"1034 Louise Av San Jose, CA 95125"
651,429-26-054,"1024 Louise Av San Jose, CA 95125"
652,429-26-056,"1004 Louise Av San Jose, CA 95125"
653,429-26-058,"984 Louise Av San Jose, CA 95125"
654,429-26-061,"961 Ellis Av San Jose, CA 95125"
655,429-26-063,"981 Ellis Av San Jose, CA 95125"
656,429-26-065,"1001 Ellis Av San Jose, CA 95125"
657,429-26-066,"1011 Ellis Av San Jose, CA 95125"
658,429-26-070,"1071 Ellis Av San Jose, CA 95125"
659,429-27-006,"1111 Pine Av San Jose, CA 95125"
660,429-27-008,"1119 Pine Av San Jose, CA 95125"
661,429-27-009,"1123 Pine Av San Jose, CA 95125"
662,429-27-012,"1141 Pine Av San Jose, CA 95125"
663,429-27-013,"1145 Pine Av San Jose, CA 95125"
664,429-27-014,"1153 Pine Av San Jose, CA 95125"
665,429-27-015,"1159 Pine Av San Jose, CA 95125"
666,429-27-016,"1165 Pine Av San Jose, CA 95125"
667,429-27-018,"1173 Pine Av San Jose, CA 95125"
668,429-27-019,"1177 Pine Av San Jose, CA 95125"
669,429-27-022,"1189 Pine Av San Jose, CA 95125"
670,429-27-023,"1195 Pine Av San Jose, CA 95125"
671,429-27-024,"1199 Pine Av San Jose, CA 95125"
672,429-27-030,"1180 Dean Av San Jose, CA 95125"
673,429-27-034,"1164 Dean Av San Jose, CA 95125"
674,429-27-035,"1160 Dean Av San Jose, CA 95125"
675,429-27-036,"1156 Dean Av San Jose, CA 95125"
676,429-27-037,"1152 Dean Av San Jose, CA 95125"
677,429-27-039,"1144 Dean Av San Jose, CA 95125"
678,429-27-044,"1124 Dean Av San Jose, CA 95125"
679,429-27-045,"1120 Dean Av San Jose, CA 95125"
680,429-27-052,"1109 Dean Av San Jose, CA 95125"
681,429-27-053,"1115 Dean Av San Jose, CA 95125"
682,429-27-058,"1135 Dean Av San Jose, CA 95125"
683,429-27-062,"1151 Dean Av San Jose, CA 95125"
684,429-27-063,"1155 Dean Av San Jose, CA 95125"
685,429-27-064,"1159 Dean Av San Jose, CA 95125"
686,429-27-065,"1163 Dean Av San Jose, CA 95125"
687,429-27-066,"1167 Dean Av San Jose, CA 95125"
688,429-27-067,"1171 Dean Av San Jose, CA 95125"
689,429-27-068,"1173 Dean Av San Jose, CA 95125"
690,429-27-070,"1181 Dean Av San Jose, CA 95125"
691,429-27-076,"1616 Newport Av San Jose, CA 95125"
692,429-27-077,"1196 Willow Glen WY San Jose, CA 95125"
693,429-27-078,"1190 Willow Glen WY San Jose, CA 95125"
694,429-27-080,"1168 Willow Glen WY San Jose, CA 95125"
695,429-27-083,"1154 Willow Glen WY San Jose, CA 95125"
696,429-27-088,"1144 Willow Glen WY San Jose, CA 95125"
697,429-27-090,"1140 Willow Glen WY San Jose, CA 95125"
698,429-27-093,"1128 Willow Glen WY San Jose, CA 95125"
699,429-27-101,"1125 Willow Glen WY San Jose, CA 95125"
700,429-27-103,"1133 Willow Glen WY San Jose, CA 95125"
701,429-27-104,"1137 Willow Glen WY San Jose, CA 95125"
702,429-27-105,"1141 Willow Glen WY San Jose, CA 95125"
703,429-27-107,"1147 Willow Glen WY San Jose, CA 95125"
704,429-27-108,"1149 Willow Glen WY San Jose, CA 95125"
705,429-27-109,"1150 Telfer Av San Jose, CA 95125"
706,429-27-110,"1146 Telfer Av San Jose, CA 95125"
707,429-27-111,"1142 Telfer Av San Jose, CA 95125"
708,429-27-113,"1134 Telfer Av San Jose, CA 95125"
709,429-27-116,"1122 Telfer Av San Jose, CA 95125"
710,429-27-117,"1116 Telfer Av San Jose, CA 95125"
711,429-27-118,"1104 Willow Glen WY San Jose, CA 95125"
712,429-27-120,"1619 Lincoln Av San Jose, CA 95125"
713,429-27-121,"1633 Lincoln Av San Jose, CA 95125"
714,429-27-125,"1693 Lincoln Av San Jose, CA 95125"
715,429-27-126,"1655 Lincoln Av San Jose, CA 95125"
716,429-27-127,"1169 Pine Av San Jose, CA 95125"
717,429-27-128,"1172 Dean Av San Jose, CA 95125"
718,429-27-129,"1643 Lincoln Av San Jose, CA 95125"
719,429-28-001,"1575 Searles Av San Jose, CA 95125"
720,429-28-002,"1581 Searles Av San Jose, CA 95125"
721,429-28-003,"1587 Searles Av San Jose, CA 95125"
722,429-28-004,"1593 Searles Av San Jose, CA 95125"
723,429-28-005,"1151 Willow Glen WY San Jose, CA 95125"
724,429-28-006,"1155 Willow Glen WY San Jose, CA 95125"
725,429-28-009,"1173 Willow Glen WY San Jose, CA 95125"
726,429-28-014,"1580 Newport Av San Jose, CA 95125"
727,429-12-045,"1399 Minnesota Av San Jose, CA 95125"
728,429-28-016,"1198 Nevada Av San Jose, CA 95125"
729,429-28-018,"1190 Nevada Av San Jose, CA 95125"
730,429-28-015,"1574 Newport Av San Jose, CA 95125"
731,429-28-025,"1148 Nevada Av San Jose, CA 95125"
732,429-28-027,"1136 Nevada Av San Jose, CA 95125"
733,429-28-037,"1108 Nevada Av San Jose, CA 95125"
734,429-28-047,"1109 Willow Glen WY San Jose, CA 95125"
735,429-28-048,"1115 Telfer Av San Jose, CA 95125"
736,429-28-049,"1119 Telfer Av San Jose, CA 95125"
737,429-28-052,"1131 Telfer Av San Jose, CA 95125"
738,429-28-053,"1135 Telfer Av San Jose, CA 95125"
739,429-28-054,"1139 Telfer Av San Jose, CA 95125"
740,429-28-058,"1559 Lincoln Av San Jose, CA 95125"
741,429-28-062,"1587 Lincoln Av San Jose, CA 95125"
742,429-28-064,"1595 Lincoln Av San Jose, CA 95125"
743,429-28-065,"1114 Nevada Av San Jose, CA 95125"
744,429-28-067,"1112 Nevada Av San Jose, CA 95125"
745,429-28-068,"1112 Nevada Av San Jose, CA 95125"
746,429-28-072,"1130 Nevada Av San Jose, CA 95125"
747,429-29-003,"1532 Iris CT San Jose, CA 95125"
748,429-29-006,"1508 Iris CT San Jose, CA 95125"
749,429-29-007,"1498 Iris CT San Jose, CA 95125"
750,429-29-008,"1490 Iris CT San Jose, CA 95125"
751,429-29-009,"1482 Iris CT San Jose, CA 95125"
752,429-29-011,"1466 Iris CT San Jose, CA 95125"
753,429-29-013,"1450 Iris CT San Jose, CA 95125"
754,429-29-020,"1107 Nevada Av San Jose, CA 95125"
755,429-29-024,"1115 Nevada Av San Jose, CA 95125"
756,429-29-025,"1117 Nevada Av San Jose, CA 95125"
757,429-29-026,"1119 Nevada Av San Jose, CA 95125"
758,429-29-027,"1121 Nevada Av San Jose, CA 95125"
759,429-29-028,"1505 Lincoln Av San Jose, CA 95125"
760,429-29-029,"1515 Lincoln Av San Jose, CA 95125"
761,429-30-003,"1149 Nevada Av San Jose, CA 95125"
762,429-30-004,"1155 Nevada Av San Jose, CA 95125"
763,429-30-005,"1161 Nevada Av San Jose, CA 95125"
764,429-30-006,"1167 Nevada Av San Jose, CA 95125"
765,429-30-007,"1173 Nevada Av San Jose, CA 95125"
766,429-30-008,"1179 Nevada Av San Jose, CA 95125"
767,429-30-009,"1185 Nevada Av San Jose, CA 95125"
768,429-30-010,"1191 Nevada Av San Jose, CA 95125"
769,429-30-026,"1425 Iris CT San Jose, CA 95125"
770,429-30-028,"1443 Iris CT San Jose, CA 95125"
771,429-30-033,"1483 Iris CT San Jose, CA 95125"
772,429-30-035,"1499 Iris CT San Jose, CA 95125"
773,429-30-036,"1505 Iris CT San Jose, CA 95125"
774,429-30-037,"1515 Iris CT San Jose, CA 95125"
775,429-30-038,"1523 Iris CT San Jose, CA 95125"
776,429-30-047,"1146 Minnesota Av San Jose, CA 95125"
777,429-30-048,"1142 Minnesota Av San Jose, CA 95110"
778,429-31-001,"1585 Newport Av San Jose, CA 95125"
779,429-31-002,"1591 Newport Av San Jose, CA 95125"
780,429-31-003,"1595 Newport Av San Jose, CA 95125"
781,429-31-004,"1215 Mildred Av San Jose, CA 95125"
782,429-31-009,"1236 Glenwood Av San Jose, CA 95125"
783,429-31-017,"1229 Pine Av San Jose, CA 95125"
784,429-31-018,"1235 Pine Av San Jose, CA 95125"
785,429-31-019,"1239 Pine Av San Jose, CA 95125"
786,429-31-020,"1243 Pine Av San Jose, CA 95125"
787,429-31-021,"1249 Pine Av San Jose, CA 95125"
788,429-31-022,"1678 Cottle Av San Jose, CA 95125"
789,429-31-023,"1648 Cottle Av San Jose, CA 95125"
790,429-31-024,"1644 Cottle Av San Jose, CA 95125"
791,429-31-025,"1634 Cottle Av San Jose, CA 95125"
792,429-31-028,"1236 Mildred Av San Jose, CA 95125"
793,429-31-029,"1226 Mildred Av San Jose, CA 95125"
794,429-31-030,"1216 Mildred Av San Jose, CA 95125"
795,429-32-006,"1263 Glenwood Av San Jose, CA 95125"
796,429-32-010,"1291 Glenwood Av San Jose, CA 95125"
797,429-32-012,"1299 Glenwood Av San Jose, CA 95125"
798,429-32-013,"1534 Lupton Av San Jose, CA 95125"
799,429-32-014,"1528 Lupton Av San Jose, CA 95125"
800,429-32-016,"1522 Lupton Av San Jose, CA 95125"
801,429-32-018,"1494 Lupton Av San Jose, CA 95125"
802,429-32-032,"1425 Newport Av San Jose, CA 95125"
803,429-32-033,"1439 Newport Av San Jose, CA 95125"
804,429-32-034,"1451 Newport Av San Jose, CA 95125"
805,429-32-035,"1455 Newport Av San Jose, CA 95125"
806,429-32-037,"1475 Newport Av San Jose, CA 95125"
807,429-32-038,"1487 Newport Av San Jose, CA 95125"
808,429-32-041,"1515 Newport Av San Jose, CA 95125"
809,429-32-050,"1452 Lupton Av San Jose, CA 95125"
810,429-32-055,"1401 Newport Av San Jose, CA 95125"
811,429-32-056,"1504 Lupton Av San Jose, CA 95125"
812,429-32-062,"1436 Lupton Av San Jose, CA 95125"
813,429-32-063,"1440 Lupton Av San Jose, CA 95125"
814,429-33-004,"1267 Mildred Av San Jose, CA 95125"
815,429-33-005,"1271 Mildred Av San Jose, CA 95125"
816,429-33-007,"1279 Mildred Av San Jose, CA 95125"
817,429-33-008,"1283 Mildred Av San Jose, CA 95125"
818,429-33-009,"1289 Mildred Av San Jose, CA 95125"
819,429-33-010,"1598 Lupton Av San Jose, CA 95125"
820,429-33-011,"1588 Lupton Av San Jose, CA 95125"
821,429-33-012,"1576 Lupton Av San Jose, CA 95125"
822,429-33-013,"1566 Lupton Av San Jose, CA 95125"
823,429-33-015,"1290 Glenwood Av San Jose, CA 95125"
824,429-33-017,"1278 Glenwood Av San Jose, CA 95125"
825,429-33-018,"1274 Glenwood Av San Jose, CA 95125"
826,429-33-024,"1635 Cottle Av San Jose, CA 95125"
827,429-33-026,"1655 Cottle Av San Jose, CA 95125"
828,429-33-027,"1665 Cottle Av San Jose, CA 95125"
829,429-33-028,"1675 Cottle Av San Jose, CA 95125"
830,429-33-029,"1685 Cottle Av San Jose, CA 95125"
831,429-33-030,"1255 Pine Av San Jose, CA 95125"
832,429-33-031,"1261 Pine Av San Jose, CA 95125"
833,429-33-032,"1684 Everett Av San Jose, CA 95125"
834,429-33-033,"1674 Everett Av San Jose, CA 95125"
835,429-33-034,"1664 Everett Av San Jose, CA 95125"
836,429-33-035,"1654 Everett Av San Jose, CA 95125"
837,429-33-037,"1634 Everett Av San Jose, CA 95125"
838,429-33-044,"1655 Everett Av San Jose, CA 95125"
839,429-33-045,"1665 Everett Av San Jose, CA 95125"
840,429-33-047,"1691 Everett Av San Jose, CA 95125"
841,429-33-048,"1269 Pine Av San Jose, CA 95125"
842,429-33-054,"1644 Dale Av San Jose, CA 95125"
843,429-33-057,"1620 Dale Av San Jose, CA 95125"
844,429-33-058,"1602 Lupton Av San Jose, CA 95125"
845,429-33-059,"1294 Mildred Av San Jose, CA 95125"
846,429-33-061,"1286 Mildred Av San Jose, CA 95125"
847,429-33-062,"1655 Dale Av San Jose, CA 95125"
848,429-33-063,"1675 Dale Av San Jose, CA 95125"
849,429-33-066,"1297 Pine Av San Jose, CA 95125"
850,429-33-067,"1694 Lupton Av San Jose, CA 95125"
851,429-33-068,"1680 Lupton Av San Jose, CA 95125"
852,429-33-069,"1670 Lupton Av San Jose, CA 95125"
853,429-33-070,"1660 Lupton Av San Jose, CA 95125"
854,429-33-071,"1625 Dale Av San Jose, CA 95125"
855,429-34-005,"1329 Mildred Av San Jose, CA 95125"
856,429-34-006,"1335 Mildred Av San Jose, CA 95125"
857,429-34-007,"1341 Mildred Av San Jose, CA 95125"
858,429-34-012,"1330 Glenwood Av San Jose, CA 95125"
859,429-34-016,"1306 Glenwood Av San Jose, CA 95125"
860,429-34-020,"1323 Dale Av San Jose, CA 95125"
861,429-34-021,"1329 Dale Av San Jose, CA 95125"
862,429-34-022,"1335 Dale Av San Jose, CA 95125"
863,429-34-025,"1348 Mildred Av San Jose, CA 95125"
864,429-34-028,"1330 Mildred Av San Jose, CA 95125"
865,429-34-029,"1324 Mildred Av San Jose, CA 95125"
866,429-34-030,"1318 Mildred Av San Jose, CA 95125"
867,429-34-033,"1681 Lupton Av San Jose, CA 95125"
868,429-34-035,"1309 Pine Av San Jose, CA 95125"
